,id,wave,months_since_treat,count,treat,treat2,meet,meet2,tprofits,delta_profits,delta_profits_c,delta_profits_b,trevenue,price,cprice,delta_meet,difficulties,mentorbenefit,discuss,discussever,otherinvest,loanlastyear,marketing,temployeesnumber,I_emp,twagebill,tinventorystock,tweekopen,keeps_some_records,supplierswitch,new_product,z_business_score,z_marketing_score,marketing_score,competitorprice,competitorproduct,sales,upsell,do_advert,z_stock_score,stock_score,supplierhaggle,suppliercompare,stockout,z_record_score,record_score,everysale,consultrecords,budget,class,mentorL,mentorM,mentorH,exit,secondaryedu_M,mentorL_ba,mentorM_ba,mentorH_ba,mentor_hs,mentor_ps,profit_b,tprofits_b,emp_b,emp_b2,I_emp_b,age_b,lage_b,businessage_b,sec0_b,sec1_b,sec2_b,sec3_b,sec4_b,sec0_0,sec0_1,sec0_2,sec0_3,sec0_4,sec0_5,sec0_6,sec0_7,sec0_8,sec0_9,sec0_10,sec1_1,sec1_2,sec1_3,sec1_4,sec1_5,sec1_6,sec2_0,sec2_1,sec2_2,sec2_3,sec2_4,sec2_5,sec2_6,sec2_7,sec3_0,sec3_1,sec3_2,sec3_3,sec3_4,sec3_5,sec3_6,sec3_7,formalaccount_b,credit_b,bankaccount_b,loan_b,secondaryedu_b,advert_b,retail_b,manu_b,serv_b,food_b,keeps_some_records_b,marketing_b
1643,5747.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4000.0,1.8971195,0.7276125,-0.81093025,4500.0,,,0.0,,,1 7,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,9000.0,1800.0,0.0,,0.0,20.0,2.9957323,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1644,5747.0,7.0,17.0,4.0,4.0,4.0,,,2500.0,-0.47000313,0.23654985,-1.2809334,5000.0,20.0,10.0,0.0,,,,,,,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,1.0,1.0,,,,,,9000.0,1800.0,0.0,,0.0,20.0,2.9957323,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1645,5748.0,0.0,-2.0,6.0,2.0,3.0,,,640.0,,-1.0990238,,,,,,0 4 10,,,,,,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,3200.0,640.0,0.0,,0.0,33.0,3.4965076,5.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1646,5748.0,1.0,1.0,6.0,3.0,3.0,,,3500.0,1.6990504,0.70284367,0.08961296,,,,,,,,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,3200.0,640.0,0.0,,0.0,33.0,3.4965076,5.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1647,5748.0,2.0,2.0,6.0,3.0,3.0,,,0.0,,,,,,,,,,,,0.0,,0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,3200.0,640.0,0.0,,0.0,33.0,3.4965076,5.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1648,5748.0,3.0,3.0,6.0,3.0,3.0,,,500.0,,-1.3367367,-1.8562975,2000.0,,,,,,,,0.0,,1,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,3200.0,640.0,0.0,,0.0,33.0,3.4965076,5.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1649,5748.0,4.0,4.0,6.0,3.0,3.0,,,1200.0,0.87546873,-0.47635984,-0.98082876,4300.0,,,,,,,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,3200.0,640.0,0.0,,0.0,33.0,3.4965076,5.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1650,5748.0,5.0,7.0,6.0,3.0,3.0,,,1400.0,0.15415049,-0.5546384,-0.8266783,4900.0,10.0,18.0,,2,,,,0.0,,0,0.0,0.0,0.0,500.0,35.0,0.0,1.0,0.0,-0.94716376,-1.2278992,0.0,0.0,0.0,0.0,0.0,0.0,1.1158162,2.0,1.0,1.0,0.0,-1.2714529,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,3200.0,640.0,0.0,,0.0,33.0,3.4965076,5.0,0.0,0.0,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1651,5748.0,6.0,12.0,6.0,3.0,3.0,,,300.0,-1.5404449,-1.8837261,-2.3671231,3160.0,50.0,150.0,,,,,,0.0,0.0,0,0.0,0.0,0.0,1000.0,36.0,1.0,,1.0,0.15377897,-0.27161235,1.0,0.0,0.0,1.0,0.0,0.0,-0.91184646,0.0,0.0,0.0,0.0,1.4723244,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,3200.0,640.0,0.0,,0.0,33.0,3.4965076,5.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1652,5749.0,0.0,-2.0,7.0,2.0,2.0,,,2400.0,,0.22273207,,,,,,0 2,,,,,,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,12000.0,2400.0,0.5,0.5,1.0,37.0,3.6109178,3.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1653,5749.0,1.0,1.0,7.0,2.0,2.0,,,1700.0,-0.34484053,-0.0192914,-1.9542785,,,,,,,,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,12000.0,2400.0,0.5,0.5,1.0,37.0,3.6109178,3.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1654,5749.0,2.0,2.0,7.0,2.0,2.0,,,1780.0,0.045985222,0.17448711,-1.9082932,,,,,,,,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,12000.0,2400.0,0.5,0.5,1.0,37.0,3.6109178,3.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1655,5749.0,3.0,3.0,7.0,2.0,2.0,,,2400.0,0.2988553,0.23187923,-1.609438,8580.0,,,,,,,,0.0,,1,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,12000.0,2400.0,0.5,0.5,1.0,37.0,3.6109178,3.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1656,5749.0,4.0,4.0,7.0,2.0,2.0,,,1800.0,-0.28768206,-0.07089472,-1.89712,2850.0,,,,,,,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,12000.0,2400.0,0.5,0.5,1.0,37.0,3.6109178,3.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1657,5749.0,5.0,7.0,7.0,2.0,2.0,,,3200.0,0.57536364,0.2720399,-1.3217564,7000.0,5.0,5.0,,2 10,,,,0.0,,1,0.0,0.0,0.0,4000.0,48.0,1.0,0.0,0.0,1.169769,1.2194889,3.0,0.0,0.0,1.0,1.0,1.0,-0.023490869,1.0,1.0,1.0,1.0,0.9574194,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,12000.0,2400.0,0.5,0.5,1.0,37.0,3.6109178,3.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1658,5749.0,6.0,12.0,7.0,2.0,2.0,,,3000.0,-0.064538,0.418859,-1.3862944,9000.0,300.0,900.0,,,,,,0.0,0.0,1,0.0,0.0,0.0,10000.0,48.0,1.0,,1.0,2.5703058,2.4445112,5.0,1.0,1.0,1.0,1.0,1.0,1.2926176,2.0,1.0,1.0,0.0,1.4723244,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,12000.0,2400.0,0.5,0.5,1.0,37.0,3.6109178,3.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1659,5749.0,7.0,17.0,7.0,2.0,2.0,,,4880.0,0.48653316,0.90540457,-0.8997612,7000.0,25.0,2500.0,,,,,,,,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,12000.0,2400.0,0.5,0.5,1.0,37.0,3.6109178,3.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1660,5753.0,0.0,-2.0,6.0,2.0,4.0,,0.0,1200.0,,-0.47041512,,,,,,0 8 10,,,,,,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,6000.0,1200.0,0.0,,0.0,30.0,3.4011974,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1661,5753.0,1.0,1.0,6.0,4.0,4.0,1.0,1.0,3600.0,1.0986123,0.73101425,-0.51082516,,,,,,,1 6 7,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,6000.0,1200.0,0.0,,0.0,30.0,3.4011974,5.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1662,5753.0,2.0,2.0,6.0,4.0,4.0,1.0,1.0,550.0,-1.8787708,-0.9999633,-2.389596,,,,0.0,,,5,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,6000.0,1200.0,0.0,,0.0,30.0,3.4011974,5.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1663,5753.0,4.0,4.0,6.0,4.0,4.0,1.0,1.0,3000.0,1.6964493,0.43993092,-0.6931467,9000.0,,,0.0,,,1 6 7,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,6000.0,1200.0,0.0,,0.0,30.0,3.4011974,5.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1664,5753.0,5.0,7.0,6.0,4.0,4.0,1.0,1.0,4000.0,0.28768158,0.49518347,-0.40546513,,10.0,7.0,0.0,10,motivation to work harder,1 2 6 7 8,,0.0,,0,0.0,0.0,0.0,40000.0,98.0,1.0,1.0,1.0,2.0165422,2.035285,4.0,1.0,1.0,1.0,1.0,0.0,1.1158162,2.0,1.0,1.0,0.0,0.9574194,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,6000.0,1200.0,0.0,,0.0,30.0,3.4011974,5.0,1.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1665,5753.0,6.0,12.0,6.0,4.0,4.0,1.0,1.0,2000.0,-0.6931467,0.013393879,-1.0986118,3500.0,1500.0,750.0,0.0,,greater confidence in decision-making, 1 2 3 4 5 7 9, 1 2 3 4 5 6 7 9 10,0.0,0.0,0,0.0,0.0,0.0,1500.0,30.0,1.0,,1.0,1.3620424,0.40741852,2.0,1.0,1.0,0.0,0.0,0.0,1.2926176,2.0,1.0,1.0,0.0,1.4723244,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,6000.0,1200.0,0.0,,0.0,30.0,3.4011974,5.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1666,5753.0,7.0,17.0,6.0,4.0,4.0,,,1000.0,-0.6931472,-0.6797409,-1.791759,6000.0,300.0,150.0,0.0,,,,,,,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,1.0,,,,,,6000.0,1200.0,0.0,,0.0,30.0,3.4011974,5.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1667,5761.0,0.0,-2.0,7.0,2.0,4.0,,0.0,1080.0,,-0.5757756,,,,,,0 2 8,,,,,,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,5400.0,1080.0,0.0,,0.0,38.0,3.637586,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1668,5761.0,1.0,1.0,7.0,4.0,4.0,,,5000.0,1.5324764,1.0595179,-0.07696152,,,,,,,,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,5400.0,1080.0,0.0,,0.0,38.0,3.637586,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1669,5761.0,2.0,2.0,7.0,4.0,4.0,1.0,1.0,700.0,-1.9661126,-0.75880146,-2.0430741,,,,,,,2,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,5400.0,1080.0,0.0,,0.0,38.0,3.637586,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1670,5761.0,3.0,3.0,7.0,4.0,4.0,1.0,1.0,1800.0,0.9444618,-0.055802822,-1.0986123,,,,0.0,,,7 8,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,5400.0,1080.0,0.0,,0.0,38.0,3.637586,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1671,5761.0,4.0,4.0,7.0,4.0,4.0,0.0,0.0,3000.0,0.51082563,0.43993092,-0.5877867,7000.0,,,-1.0,,,,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,5400.0,1080.0,0.0,,0.0,38.0,3.637586,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1672,5761.0,5.0,7.0,7.0,4.0,4.0,1.0,1.0,6500.0,0.77318954,0.98069143,0.18540287,28000.0,1500.0,7.0,1.0,10,specific business skills,1 2 7,,0.0,,0,0.0,0.0,0.0,50000.0,98.0,1.0,1.0,1.0,2.0165422,2.035285,4.0,1.0,1.0,1.0,1.0,0.0,1.1158162,2.0,1.0,1.0,0.0,0.9574194,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,5400.0,1080.0,0.0,,0.0,38.0,3.637586,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1673,5761.0,6.0,12.0,7.0,4.0,4.0,1.0,1.0,7000.0,0.074108124,1.2661567,0.259511,,1400.0,580.0,0.0,,specific business skills, 4 5 7 8, 1 2 4 5 7 8 9,0.0,0.0,1,0.0,0.0,0.0,,105.0,1.0,,1.0,1.7647969,1.0864494,3.0,0.0,1.0,0.0,1.0,1.0,1.2926176,2.0,1.0,1.0,0.0,1.4723244,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,5400.0,1080.0,0.0,,0.0,38.0,3.637586,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1674,5761.0,7.0,17.0,7.0,4.0,4.0,,,2500.0,-1.0296192,0.23654985,-0.7701082,5000.0,250.0,150.0,0.0,,,,,,,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,1.0,,,,,,5400.0,1080.0,0.0,,0.0,38.0,3.637586,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1675,5764.0,0.0,-2.0,5.0,2.0,3.0,,,1200.0,,-0.47041512,,,,,,0 3 8,,,,,,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,6000.0,1200.0,0.0,,0.0,28.0,3.3322046,5.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1676,5764.0,1.0,1.0,5.0,3.0,3.0,,,1500.0,0.22314358,-0.14445448,-1.3862939,,,,,,,,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,6000.0,1200.0,0.0,,0.0,28.0,3.3322046,5.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1677,5764.0,2.0,2.0,5.0,3.0,3.0,,,300.0,-1.609438,-1.6060991,-2.9957318,,,,,,,,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,6000.0,1200.0,0.0,,0.0,28.0,3.3322046,5.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1678,5764.0,3.0,3.0,5.0,3.0,3.0,,,2000.0,1.89712,0.049557686,-1.0986118,3000.0,,,,,,,,0.0,,0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,6000.0,1200.0,0.0,,0.0,28.0,3.3322046,5.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1679,5764.0,4.0,4.0,5.0,3.0,3.0,,,600.0,-1.2039728,-1.169507,-2.3025846,1000.0,,,,,,,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,6000.0,1200.0,0.0,,0.0,28.0,3.3322046,5.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1680,5764.0,7.0,17.0,5.0,3.0,3.0,,,1500.0,0.91629076,-0.27427578,-1.3862939,2500.0,150.0,250.0,,,,,,,,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,6000.0,1200.0,0.0,,0.0,28.0,3.3322046,5.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1681,5765.0,0.0,-2.0,7.0,2.0,4.0,,0.0,3000.0,,0.44587564,,,,,,0 2 3,,,,,,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,15000.0,3000.0,1.0,1.0,1.0,29.0,3.3672957,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1682,5765.0,1.0,1.0,7.0,4.0,4.0,,,1500.0,-0.6931472,-0.14445448,-2.3025851,,,,,,,,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,15000.0,3000.0,1.0,1.0,1.0,29.0,3.3672957,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1683,5765.0,2.0,2.0,7.0,4.0,4.0,,,1800.0,0.18232155,0.18566036,-2.1202636,,,,,,,,,0.0,,1,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,15000.0,3000.0,1.0,1.0,1.0,29.0,3.3672957,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1684,5765.0,3.0,3.0,7.0,4.0,4.0,0.0,0.0,2500.0,0.3285041,0.27270126,-1.7917595,,,,,,,,,0.0,,1,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,15000.0,3000.0,1.0,1.0,1.0,29.0,3.3672957,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1685,5765.0,4.0,4.0,7.0,4.0,4.0,1.0,1.0,2000.0,-0.22314358,0.03446579,-2.014903,4000.0,,,1.0,,,7,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,15000.0,3000.0,1.0,1.0,1.0,29.0,3.3672957,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1686,5765.0,5.0,7.0,7.0,4.0,4.0,1.0,1.0,3500.0,0.5596161,0.36165285,-1.455287,9000.0,15.0,10.0,0.0,2 4,motivation to work harder,1,,0.0,,0,0.0,0.0,0.0,3000.0,48.0,0.0,1.0,0.0,-0.10039063,-0.41210315,1.0,0.0,0.0,0.0,1.0,0.0,1.1158162,2.0,1.0,1.0,0.0,-0.5284955,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,15000.0,3000.0,1.0,1.0,1.0,29.0,3.3672957,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
