,age,businessage,bankaccount,credit,employees,employeesnumber,loan,gender,lprofit,tprofit,sec0,sec1,sec2,sec3,sec0_0,sec0_1,sec0_2,sec0_3,sec0_4,sec0_5,sec0_6,sec0_7,sec0_8,sec0_9,sec0_10,sec1_1,sec1_2,sec1_3,sec1_4,sec1_5,sec1_6,sec2_0,sec2_1,sec2_2,sec2_3,sec2_4,sec2_5,sec2_6,sec2_7,sec3_0,sec3_1,sec3_2,sec3_3,sec3_4,sec3_5,sec3_6,sec3_7,self_taught,youngfirm,binf,bf,avg_profit_agegen,binl,bl,avg_I_emp_learn,lavg_profit_learn,lavg_wagebill_learn,secondaryedu,marketing,account
1272,23.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,9.903487,20000.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,1.0,0.0
1273,28.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,9.615806,15000.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,1.0,2,2-0,23054.24,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1274,34.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,9.615806,15000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1275,32.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,8.294049,4000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,2,2-0,23054.24,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1276,26.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,7.3132205,1500.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,0.0,0.0,0.0
1277,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.294049,4000.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,1.0,2,2-0,23054.24,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1278,28.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,8.699514,6000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,0.0,0.0,0.0
1279,33.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.070906,3200.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1280,24.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,7.377759,1600.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,0.0,0.0,0.0
1281,29.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,11.407565,90000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1282,27.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,10.308952,30000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,0.0,0.0,0.0
1283,28.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,9.392662,12000.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,0.0,1.0,0.0
1284,29.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.615806,15000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1285,39.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,8.987197,8000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1286,54.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,10.714417,45000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,0.0,0.0,0.0
1287,28.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,8.294049,4000.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,0.0,1.0,1.0
1288,27.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,8.294049,4000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-0,23054.24,2,2-0,0.27258566,9.767037,7.8785696,1.0,1.0,0.0
1289,,3.0,0.0,0.0,0.0,0.0,0.0,1.0,8.411833,4500.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,0.0,0.0,0.0
1290,29.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,8.294049,4000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,0.0,0.0,0.0
1291,,2.0,1.0,1.0,0.0,0.0,0.0,1.0,9.903487,20000.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1292,22.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,9.615806,15000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1293,23.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,9.615806,15000.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-0,23054.24,2,2-0,0.27258566,9.767037,7.8785696,1.0,1.0,0.0
1294,33.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,9.680344,16000.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,1.0
1295,32.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,9.615806,15000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,0.0,0.0,0.0
1296,30.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,9.1049795,9000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,0.0,1.0,2,2-0,23054.24,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1297,27.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,8.987197,8000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1298,23.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.070906,3200.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,0.0,0.0,0.0
1299,27.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,9.615806,15000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,2,2-0,23054.24,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1300,22.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,8.699514,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-0,23054.24,2,2-0,0.27258566,9.767037,7.8785696,0.0,0.0,0.0
1301,24.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,8.699514,6000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1302,28.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,8.411833,4500.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,0.0,0.0,0.0
1303,45.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,9.392662,12000.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1304,30.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,11.695247,120000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2,2-0,23054.24,2,2-0,0.27258566,9.767037,7.8785696,1.0,1.0,0.0
1305,40.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,9.2103405,10000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,0.0,1.0,2,2-0,23054.24,2,2-0,0.27258566,9.767037,7.8785696,0.0,0.0,0.0
1306,30.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,10.567463,38850.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-0,23054.24,2,2-0,0.27258566,9.767037,7.8785696,0.0,0.0,0.0
1307,47.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,9.392662,12000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,0.0,0.0,0.0
1308,26.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,11.407565,90000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-0,23054.24,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1309,29.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,8.699514,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1310,35.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,9.1049795,9000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1311,27.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,9.1049795,9000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,2,2-0,23054.24,2,2-0,0.27258566,9.767037,7.8785696,1.0,1.0,0.0
1312,28.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,8.987197,8000.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1313,29.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-0,23054.24,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1314,31.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,9.392662,12000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,2,2-0,23054.24,2,2-0,0.27258566,9.767037,7.8785696,0.0,0.0,0.0
1315,30.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,9.392662,12000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1316,28.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,9.680344,16000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1317,29.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,8.699514,6000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1318,60.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,7.090077,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,0.0,0.0,0.0
1319,25.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,11.0021,60000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-0,23054.24,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,1.0
1320,38.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,8.699514,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1321,31.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,8.294049,4000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,1.0,0.0
1322,25.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,9.392662,12000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-0,23054.24,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,1.0
1323,32.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.699514,6000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,0.0,0.0,0.0
1324,44.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,5.2983174,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,0.0,0.0,0.0
1325,28.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,8.699514,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,0.0,0.0,0.0
1326,24.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,8.699514,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1327,,4.0,0.0,1.0,0.0,0.0,0.0,1.0,9.392662,12000.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,0.0,0.0,0.0
1328,20.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,9.1049795,9000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,2,2-0,23054.24,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1329,29.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,8.699514,6000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,0.0,0.0,1.0
1330,40.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,9.1049795,9000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1331,22.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,7.6009026,2000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1332,29.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,10.596635,40000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,0.0,1.0,2,2-0,23054.24,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1333,28.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,8.294049,4000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-0,23054.24,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1334,27.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,9.1049795,9000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1335,24.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,9.798127,18000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1336,29.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,10.714417,45000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1337,24.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,8.699514,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1338,35.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,8.699514,6000.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,0.0,0.0,0.0
1339,29.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,8.699514,6000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,0.0,0.0,0.0
1340,29.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,9.341369,11400.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,0.0,0.0,0.0
1341,41.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,8.517193,5000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1342,30.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,8.699514,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1343,37.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,8.699514,6000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,0.0,0.0,0.0
1344,35.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,9.1049795,9000.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1345,24.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,9.2103405,10000.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1346,39.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-0,23054.24,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
1347,21.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,11.407565,90000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2,2-0,23054.24,2,2-0,0.27258566,9.767037,7.8785696,1.0,1.0,1.0
1348,45.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,8.006368,3000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,1.0
1349,25.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,7.3132205,1500.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,2,2-1,13429.738,2,2-0,0.27258566,9.767037,7.8785696,1.0,0.0,0.0
